date,sku,product_name,category,units_sold,promo_flag
2025-12-24,GRN-AG-45,"Angle Grinder 4.5""",Power Tools,0,0
2025-12-25,GRN-AG-45,"Angle Grinder 4.5""",Power Tools,2,0
2025-12-26,GRN-AG-45,"Angle Grinder 4.5""",Power Tools,0,0
2025-12-27,GRN-AG-45,"Angle Grinder 4.5""",Power Tools,3,0
2025-12-28,GRN-AG-45,"Angle Grinder 4.5""",Power Tools,0,0
2025-12-29,GRN-AG-45,"Angle Grinder 4.5""",Power Tools,1,0
2025-12-30,GRN-AG-45,"Angle Grinder 4.5""",Power Tools,0,0
2025-12-31,GRN-AG-45,"Angle Grinder 4.5""",Power Tools,0,0
2026-01-01,GRN-AG-45,"Angle Grinder 4.5""",Power Tools,0,0
2026-01-02,GRN-AG-45,"Angle Grinder 4.5""",Power Tools,0,0
2026-01-03,GRN-AG-45,"Angle Grinder 4.5""",Power Tools,2,0
2026-01-04,GRN-AG-45,"Angle Grinder 4.5""",Power Tools,0,0
2026-01-05,GRN-AG-45,"Angle Grinder 4.5""",Power Tools,0,0
2026-01-06,GRN-AG-45,"Angle Grinder 4.5""",Power Tools,0,0
2026-01-07,GRN-AG-45,"Angle Grinder 4.5""",Power Tools,2,0
2026-01-08,GRN-AG-45,"Angle Grinder 4.5""",Power Tools,0,0
2026-01-09,GRN-AG-45,"Angle Grinder 4.5""",Power Tools,1,0
2026-01-10,GRN-AG-45,"Angle Grinder 4.5""",Power Tools,1,0
2026-01-11,GRN-AG-45,"Angle Grinder 4.5""",Power Tools,0,0
2026-01-12,GRN-AG-45,"Angle Grinder 4.5""",Power Tools,0,0
2026-01-13,GRN-AG-45,"Angle Grinder 4.5""",Power Tools,0,0
2026-01-14,GRN-AG-45,"Angle Grinder 4.5""",Power Tools,0,0
2026-01-15,GRN-AG-45,"Angle Grinder 4.5""",Power Tools,0,0
2026-01-16,GRN-AG-45,"Angle Grinder 4.5""",Power Tools,0,0
2026-01-17,GRN-AG-45,"Angle Grinder 4.5""",Power Tools,2,0
2026-01-18,GRN-AG-45,"Angle Grinder 4.5""",Power Tools,1,0
2026-01-19,GRN-AG-45,"Angle Grinder 4.5""",Power Tools,0,0
2026-01-20,GRN-AG-45,"Angle Grinder 4.5""",Power Tools,0,0
2026-01-21,GRN-AG-45,"Angle Grinder 4.5""",Power Tools,0,0
2026-01-22,GRN-AG-45,"Angle Grinder 4.5""",Power Tools,0,0
2026-01-23,GRN-AG-45,"Angle Grinder 4.5""",Power Tools,1,0
2026-01-24,GRN-AG-45,"Angle Grinder 4.5""",Power Tools,0,0
2026-01-25,GRN-AG-45,"Angle Grinder 4.5""",Power Tools,2,0
2026-01-26,GRN-AG-45,"Angle Grinder 4.5""",Power Tools,5,0
2026-01-27,GRN-AG-45,"Angle Grinder 4.5""",Power Tools,0,0
2026-01-28,GRN-AG-45,"Angle Grinder 4.5""",Power Tools,0,0
2026-01-29,GRN-AG-45,"Angle Grinder 4.5""",Power Tools,0,0
2026-01-30,GRN-AG-45,"Angle Grinder 4.5""",Power Tools,0,0
2026-01-31,GRN-AG-45,"Angle Grinder 4.5""",Power Tools,0,0
2026-02-01,GRN-AG-45,"Angle Grinder 4.5""",Power Tools,0,0
2026-02-02,GRN-AG-45,"Angle Grinder 4.5""",Power Tools,0,0
2026-02-03,GRN-AG-45,"Angle Grinder 4.5""",Power Tools,1,0
2026-02-04,GRN-AG-45,"Angle Grinder 4.5""",Power Tools,0,0
2026-02-05,GRN-AG-45,"Angle Grinder 4.5""",Power Tools,1,0
2026-02-06,GRN-AG-45,"Angle Grinder 4.5""",Power Tools,3,1
2026-02-07,GRN-AG-45,"Angle Grinder 4.5""",Power Tools,0,0
2026-02-08,GRN-AG-45,"Angle Grinder 4.5""",Power Tools,0,0
2026-02-09,GRN-AG-45,"Angle Grinder 4.5""",Power Tools,0,0
2026-02-10,GRN-AG-45,"Angle Grinder 4.5""",Power Tools,0,0
2026-02-11,GRN-AG-45,"Angle Grinder 4.5""",Power Tools,1,0
2026-02-12,GRN-AG-45,"Angle Grinder 4.5""",Power Tools,0,0
2026-02-13,GRN-AG-45,"Angle Grinder 4.5""",Power Tools,2,0
2026-02-14,GRN-AG-45,"Angle Grinder 4.5""",Power Tools,0,0
2026-02-15,GRN-AG-45,"Angle Grinder 4.5""",Power Tools,0,0
2026-02-16,GRN-AG-45,"Angle Grinder 4.5""",Power Tools,0,0
2026-02-17,GRN-AG-45,"Angle Grinder 4.5""",Power Tools,0,0
2026-02-18,GRN-AG-45,"Angle Grinder 4.5""",Power Tools,0,0
2026-02-19,GRN-AG-45,"Angle Grinder 4.5""",Power Tools,3,0
2026-02-20,GRN-AG-45,"Angle Grinder 4.5""",Power Tools,1,0
2026-02-21,GRN-AG-45,"Angle Grinder 4.5""",Power Tools,1,0
2026-02-22,GRN-AG-45,"Angle Grinder 4.5""",Power Tools,0,0
2026-02-23,GRN-AG-45,"Angle Grinder 4.5""",Power Tools,0,0
2026-02-24,GRN-AG-45,"Angle Grinder 4.5""",Power Tools,0,0
2026-02-25,GRN-AG-45,"Angle Grinder 4.5""",Power Tools,0,0
2026-02-26,GRN-AG-45,"Angle Grinder 4.5""",Power Tools,0,0
2026-02-27,GRN-AG-45,"Angle Grinder 4.5""",Power Tools,0,0
2026-02-28,GRN-AG-45,"Angle Grinder 4.5""",Power Tools,0,0
2026-03-01,GRN-AG-45,"Angle Grinder 4.5""",Power Tools,0,0
2026-03-02,GRN-AG-45,"Angle Grinder 4.5""",Power Tools,0,0
2026-03-03,GRN-AG-45,"Angle Grinder 4.5""",Power Tools,1,0
2026-03-04,GRN-AG-45,"Angle Grinder 4.5""",Power Tools,0,0
2026-03-05,GRN-AG-45,"Angle Grinder 4.5""",Power Tools,0,0
2026-03-06,GRN-AG-45,"Angle Grinder 4.5""",Power Tools,1,0
2026-03-07,GRN-AG-45,"Angle Grinder 4.5""",Power Tools,0,0
2026-03-08,GRN-AG-45,"Angle Grinder 4.5""",Power Tools,0,0
2026-03-09,GRN-AG-45,"Angle Grinder 4.5""",Power Tools,0,0
2026-03-10,GRN-AG-45,"Angle Grinder 4.5""",Power Tools,1,0
2026-03-11,GRN-AG-45,"Angle Grinder 4.5""",Power Tools,2,0
2026-03-12,GRN-AG-45,"Angle Grinder 4.5""",Power Tools,1,0
2026-03-13,GRN-AG-45,"Angle Grinder 4.5""",Power Tools,0,0
2026-03-14,GRN-AG-45,"Angle Grinder 4.5""",Power Tools,0,0
2026-03-15,GRN-AG-45,"Angle Grinder 4.5""",Power Tools,0,0
2026-03-16,GRN-AG-45,"Angle Grinder 4.5""",Power Tools,0,0
2026-03-17,GRN-AG-45,"Angle Grinder 4.5""",Power Tools,0,0
2026-03-18,GRN-AG-45,"Angle Grinder 4.5""",Power Tools,0,0
2026-03-19,GRN-AG-45,"Angle Grinder 4.5""",Power Tools,2,0
2026-03-20,GRN-AG-45,"Angle Grinder 4.5""",Power Tools,1,0
2026-03-21,GRN-AG-45,"Angle Grinder 4.5""",Power Tools,0,0
2026-03-22,GRN-AG-45,"Angle Grinder 4.5""",Power Tools,1,0
2026-03-23,GRN-AG-45,"Angle Grinder 4.5""",Power Tools,3,0
2026-03-24,GRN-AG-45,"Angle Grinder 4.5""",Power Tools,0,0
2026-03-25,GRN-AG-45,"Angle Grinder 4.5""",Power Tools,1,1
2026-03-26,GRN-AG-45,"Angle Grinder 4.5""",Power Tools,0,0
2026-03-27,GRN-AG-45,"Angle Grinder 4.5""",Power Tools,0,0
2026-03-28,GRN-AG-45,"Angle Grinder 4.5""",Power Tools,0,0
2026-03-29,GRN-AG-45,"Angle Grinder 4.5""",Power Tools,0,0
2026-03-30,GRN-AG-45,"Angle Grinder 4.5""",Power Tools,1,0
2026-03-31,GRN-AG-45,"Angle Grinder 4.5""",Power Tools,1,0
2026-04-01,GRN-AG-45,"Angle Grinder 4.5""",Power Tools,0,0
2026-04-02,GRN-AG-45,"Angle Grinder 4.5""",Power Tools,1,0
2026-04-03,GRN-AG-45,"Angle Grinder 4.5""",Power Tools,0,0
2026-04-04,GRN-AG-45,"Angle Grinder 4.5""",Power Tools,0,0
2026-04-05,GRN-AG-45,"Angle Grinder 4.5""",Power Tools,0,0
2026-04-06,GRN-AG-45,"Angle Grinder 4.5""",Power Tools,3,0
2026-04-07,GRN-AG-45,"Angle Grinder 4.5""",Power Tools,0,0
2026-04-08,GRN-AG-45,"Angle Grinder 4.5""",Power Tools,0,0
2026-04-09,GRN-AG-45,"Angle Grinder 4.5""",Power Tools,1,0
2026-04-10,GRN-AG-45,"Angle Grinder 4.5""",Power Tools,0,0
2026-04-11,GRN-AG-45,"Angle Grinder 4.5""",Power Tools,0,0
2026-04-12,GRN-AG-45,"Angle Grinder 4.5""",Power Tools,0,0
2026-04-13,GRN-AG-45,"Angle Grinder 4.5""",Power Tools,0,0
2026-04-14,GRN-AG-45,"Angle Grinder 4.5""",Power Tools,0,0
2026-04-15,GRN-AG-45,"Angle Grinder 4.5""",Power Tools,2,0
2026-04-16,GRN-AG-45,"Angle Grinder 4.5""",Power Tools,0,0
2026-04-17,GRN-AG-45,"Angle Grinder 4.5""",Power Tools,1,0
2026-04-18,GRN-AG-45,"Angle Grinder 4.5""",Power Tools,4,0
2026-04-19,GRN-AG-45,"Angle Grinder 4.5""",Power Tools,1,0
2026-04-20,GRN-AG-45,"Angle Grinder 4.5""",Power Tools,0,0
2026-04-21,GRN-AG-45,"Angle Grinder 4.5""",Power Tools,1,0
2026-04-22,GRN-AG-45,"Angle Grinder 4.5""",Power Tools,0,0
2026-04-23,GRN-AG-45,"Angle Grinder 4.5""",Power Tools,0,0
2026-04-24,GRN-AG-45,"Angle Grinder 4.5""",Power Tools,0,0
2026-04-25,GRN-AG-45,"Angle Grinder 4.5""",Power Tools,0,0
2026-04-26,GRN-AG-45,"Angle Grinder 4.5""",Power Tools,3,0
2026-04-27,GRN-AG-45,"Angle Grinder 4.5""",Power Tools,0,0
2026-04-28,GRN-AG-45,"Angle Grinder 4.5""",Power Tools,0,0
2026-04-29,GRN-AG-45,"Angle Grinder 4.5""",Power Tools,0,0
2026-04-30,GRN-AG-45,"Angle Grinder 4.5""",Power Tools,0,0
2026-05-01,GRN-AG-45,"Angle Grinder 4.5""",Power Tools,0,0
2026-05-02,GRN-AG-45,"Angle Grinder 4.5""",Power Tools,0,0
2026-05-03,GRN-AG-45,"Angle Grinder 4.5""",Power Tools,1,0
2026-05-04,GRN-AG-45,"Angle Grinder 4.5""",Power Tools,0,0
2026-05-05,GRN-AG-45,"Angle Grinder 4.5""",Power Tools,0,0
2026-05-06,GRN-AG-45,"Angle Grinder 4.5""",Power Tools,2,0
2026-05-07,GRN-AG-45,"Angle Grinder 4.5""",Power Tools,0,0
2026-05-08,GRN-AG-45,"Angle Grinder 4.5""",Power Tools,1,0
2026-05-09,GRN-AG-45,"Angle Grinder 4.5""",Power Tools,1,0
2026-05-10,GRN-AG-45,"Angle Grinder 4.5""",Power Tools,0,0
2026-05-11,GRN-AG-45,"Angle Grinder 4.5""",Power Tools,0,0
2026-05-12,GRN-AG-45,"Angle Grinder 4.5""",Power Tools,0,0
2026-05-13,GRN-AG-45,"Angle Grinder 4.5""",Power Tools,0,0
2026-05-14,GRN-AG-45,"Angle Grinder 4.5""",Power Tools,0,0
2026-05-15,GRN-AG-45,"Angle Grinder 4.5""",Power Tools,0,0
2024-11-22,PIP-PV-210,"PVC Pipe 2"" x 10ft",Plumbing,6,0
2024-11-23,PIP-PV-210,"PVC Pipe 2"" x 10ft",Plumbing,4,0
2024-11-24,PIP-PV-210,"PVC Pipe 2"" x 10ft",Plumbing,3,0
2024-11-25,PIP-PV-210,"PVC Pipe 2"" x 10ft",Plumbing,1,0
2024-11-26,PIP-PV-210,"PVC Pipe 2"" x 10ft",Plumbing,2,0
2024-11-27,PIP-PV-210,"PVC Pipe 2"" x 10ft",Plumbing,3,0
2024-11-28,PIP-PV-210,"PVC Pipe 2"" x 10ft",Plumbing,3,0
2024-11-29,PIP-PV-210,"PVC Pipe 2"" x 10ft",Plumbing,3,0
2024-11-30,PIP-PV-210,"PVC Pipe 2"" x 10ft",Plumbing,8,0
2024-12-01,PIP-PV-210,"PVC Pipe 2"" x 10ft",Plumbing,2,0
2024-12-02,PIP-PV-210,"PVC Pipe 2"" x 10ft",Plumbing,6,0
2024-12-03,PIP-PV-210,"PVC Pipe 2"" x 10ft",Plumbing,3,0
2024-12-04,PIP-PV-210,"PVC Pipe 2"" x 10ft",Plumbing,1,0
2024-12-05,PIP-PV-210,"PVC Pipe 2"" x 10ft",Plumbing,6,0
2024-12-06,PIP-PV-210,"PVC Pipe 2"" x 10ft",Plumbing,3,0
2024-12-07,PIP-PV-210,"PVC Pipe 2"" x 10ft",Plumbing,6,0
2024-12-08,PIP-PV-210,"PVC Pipe 2"" x 10ft",Plumbing,1,0
2024-12-09,PIP-PV-210,"PVC Pipe 2"" x 10ft",Plumbing,4,0
2024-12-10,PIP-PV-210,"PVC Pipe 2"" x 10ft",Plumbing,3,0
2024-12-11,PIP-PV-210,"PVC Pipe 2"" x 10ft",Plumbing,0,0
2024-12-12,PIP-PV-210,"PVC Pipe 2"" x 10ft",Plumbing,0,0
2024-12-13,PIP-PV-210,"PVC Pipe 2"" x 10ft",Plumbing,1,0
2024-12-14,PIP-PV-210,"PVC Pipe 2"" x 10ft",Plumbing,6,0
2024-12-15,PIP-PV-210,"PVC Pipe 2"" x 10ft",Plumbing,1,0
2024-12-16,PIP-PV-210,"PVC Pipe 2"" x 10ft",Plumbing,4,1
2024-12-17,PIP-PV-210,"PVC Pipe 2"" x 10ft",Plumbing,6,0
2024-12-18,PIP-PV-210,"PVC Pipe 2"" x 10ft",Plumbing,4,0
2024-12-19,PIP-PV-210,"PVC Pipe 2"" x 10ft",Plumbing,0,0
2024-12-20,PIP-PV-210,"PVC Pipe 2"" x 10ft",Plumbing,4,0
2024-12-21,PIP-PV-210,"PVC Pipe 2"" x 10ft",Plumbing,1,0
2024-12-22,PIP-PV-210,"PVC Pipe 2"" x 10ft",Plumbing,3,0
2024-12-23,PIP-PV-210,"PVC Pipe 2"" x 10ft",Plumbing,2,0
2024-12-24,PIP-PV-210,"PVC Pipe 2"" x 10ft",Plumbing,4,0
2024-12-25,PIP-PV-210,"PVC Pipe 2"" x 10ft",Plumbing,6,0
2024-12-26,PIP-PV-210,"PVC Pipe 2"" x 10ft",Plumbing,7,0
2024-12-27,PIP-PV-210,"PVC Pipe 2"" x 10ft",Plumbing,1,0
2024-12-28,PIP-PV-210,"PVC Pipe 2"" x 10ft",Plumbing,3,0
2024-12-29,PIP-PV-210,"PVC Pipe 2"" x 10ft",Plumbing,3,0
2024-12-30,PIP-PV-210,"PVC Pipe 2"" x 10ft",Plumbing,14,1
2024-12-31,PIP-PV-210,"PVC Pipe 2"" x 10ft",Plumbing,7,1
2025-01-01,PIP-PV-210,"PVC Pipe 2"" x 10ft",Plumbing,4,0
2025-01-02,PIP-PV-210,"PVC Pipe 2"" x 10ft",Plumbing,3,0
2025-01-03,PIP-PV-210,"PVC Pipe 2"" x 10ft",Plumbing,3,0
2025-01-04,PIP-PV-210,"PVC Pipe 2"" x 10ft",Plumbing,5,0
2025-01-05,PIP-PV-210,"PVC Pipe 2"" x 10ft",Plumbing,7,0
2025-01-06,PIP-PV-210,"PVC Pipe 2"" x 10ft",Plumbing,5,0
2025-01-07,PIP-PV-210,"PVC Pipe 2"" x 10ft",Plumbing,2,0
2025-01-08,PIP-PV-210,"PVC Pipe 2"" x 10ft",Plumbing,3,0
2025-01-09,PIP-PV-210,"PVC Pipe 2"" x 10ft",Plumbing,3,0
2025-01-10,PIP-PV-210,"PVC Pipe 2"" x 10ft",Plumbing,2,0
2025-01-11,PIP-PV-210,"PVC Pipe 2"" x 10ft",Plumbing,6,0
2025-01-12,PIP-PV-210,"PVC Pipe 2"" x 10ft",Plumbing,7,0
2025-01-13,PIP-PV-210,"PVC Pipe 2"" x 10ft",Plumbing,5,0
2025-01-14,PIP-PV-210,"PVC Pipe 2"" x 10ft",Plumbing,1,0
2025-01-15,PIP-PV-210,"PVC Pipe 2"" x 10ft",Plumbing,1,0
2025-01-16,PIP-PV-210,"PVC Pipe 2"" x 10ft",Plumbing,7,0
2025-01-17,PIP-PV-210,"PVC Pipe 2"" x 10ft",Plumbing,0,0
2025-01-18,PIP-PV-210,"PVC Pipe 2"" x 10ft",Plumbing,7,1
2025-01-19,PIP-PV-210,"PVC Pipe 2"" x 10ft",Plumbing,6,0
2025-01-20,PIP-PV-210,"PVC Pipe 2"" x 10ft",Plumbing,3,0
2025-01-21,PIP-PV-210,"PVC Pipe 2"" x 10ft",Plumbing,3,0
2025-01-22,PIP-PV-210,"PVC Pipe 2"" x 10ft",Plumbing,4,0
2025-01-23,PIP-PV-210,"PVC Pipe 2"" x 10ft",Plumbing,2,0
2025-01-24,PIP-PV-210,"PVC Pipe 2"" x 10ft",Plumbing,6,0
2025-01-25,PIP-PV-210,"PVC Pipe 2"" x 10ft",Plumbing,4,0
2025-01-26,PIP-PV-210,"PVC Pipe 2"" x 10ft",Plumbing,2,0
2025-01-27,PIP-PV-210,"PVC Pipe 2"" x 10ft",Plumbing,5,0
2025-01-28,PIP-PV-210,"PVC Pipe 2"" x 10ft",Plumbing,3,0
2025-01-29,PIP-PV-210,"PVC Pipe 2"" x 10ft",Plumbing,3,1
2025-01-30,PIP-PV-210,"PVC Pipe 2"" x 10ft",Plumbing,7,0
2025-01-31,PIP-PV-210,"PVC Pipe 2"" x 10ft",Plumbing,3,0
2025-02-01,PIP-PV-210,"PVC Pipe 2"" x 10ft",Plumbing,2,0
2025-02-02,PIP-PV-210,"PVC Pipe 2"" x 10ft",Plumbing,1,0
2025-02-03,PIP-PV-210,"PVC Pipe 2"" x 10ft",Plumbing,5,0
2025-02-04,PIP-PV-210,"PVC Pipe 2"" x 10ft",Plumbing,7,0
2025-02-05,PIP-PV-210,"PVC Pipe 2"" x 10ft",Plumbing,3,0
2025-02-06,PIP-PV-210,"PVC Pipe 2"" x 10ft",Plumbing,4,0
2025-02-07,PIP-PV-210,"PVC Pipe 2"" x 10ft",Plumbing,5,0
2025-02-08,PIP-PV-210,"PVC Pipe 2"" x 10ft",Plumbing,5,0
2025-02-09,PIP-PV-210,"PVC Pipe 2"" x 10ft",Plumbing,6,0
2025-02-10,PIP-PV-210,"PVC Pipe 2"" x 10ft",Plumbing,1,0
2025-02-11,PIP-PV-210,"PVC Pipe 2"" x 10ft",Plumbing,7,0
2025-02-12,PIP-PV-210,"PVC Pipe 2"" x 10ft",Plumbing,2,0
2025-02-13,PIP-PV-210,"PVC Pipe 2"" x 10ft",Plumbing,2,0
2025-02-14,PIP-PV-210,"PVC Pipe 2"" x 10ft",Plumbing,3,0
2025-02-15,PIP-PV-210,"PVC Pipe 2"" x 10ft",Plumbing,7,0
2025-02-16,PIP-PV-210,"PVC Pipe 2"" x 10ft",Plumbing,2,0
2025-02-17,PIP-PV-210,"PVC Pipe 2"" x 10ft",Plumbing,9,0
2025-02-18,PIP-PV-210,"PVC Pipe 2"" x 10ft",Plumbing,2,0
2025-02-19,PIP-PV-210,"PVC Pipe 2"" x 10ft",Plumbing,7,0
2025-02-20,PIP-PV-210,"PVC Pipe 2"" x 10ft",Plumbing,6,0
2025-02-21,PIP-PV-210,"PVC Pipe 2"" x 10ft",Plumbing,4,0
2025-02-22,PIP-PV-210,"PVC Pipe 2"" x 10ft",Plumbing,1,0
2025-02-23,PIP-PV-210,"PVC Pipe 2"" x 10ft",Plumbing,7,0
2025-02-24,PIP-PV-210,"PVC Pipe 2"" x 10ft",Plumbing,3,0
2025-02-25,PIP-PV-210,"PVC Pipe 2"" x 10ft",Plumbing,0,0
2025-02-26,PIP-PV-210,"PVC Pipe 2"" x 10ft",Plumbing,3,0
2025-02-27,PIP-PV-210,"PVC Pipe 2"" x 10ft",Plumbing,0,0
2025-02-28,PIP-PV-210,"PVC Pipe 2"" x 10ft",Plumbing,3,0
2025-03-01,PIP-PV-210,"PVC Pipe 2"" x 10ft",Plumbing,4,0
2025-03-02,PIP-PV-210,"PVC Pipe 2"" x 10ft",Plumbing,3,0
2025-03-03,PIP-PV-210,"PVC Pipe 2"" x 10ft",Plumbing,6,0
2025-03-04,PIP-PV-210,"PVC Pipe 2"" x 10ft",Plumbing,5,0
2025-03-05,PIP-PV-210,"PVC Pipe 2"" x 10ft",Plumbing,1,0
2025-03-06,PIP-PV-210,"PVC Pipe 2"" x 10ft",Plumbing,2,0
2025-03-07,PIP-PV-210,"PVC Pipe 2"" x 10ft",Plumbing,4,0
2025-03-08,PIP-PV-210,"PVC Pipe 2"" x 10ft",Plumbing,4,0
2025-03-09,PIP-PV-210,"PVC Pipe 2"" x 10ft",Plumbing,3,0
2025-03-10,PIP-PV-210,"PVC Pipe 2"" x 10ft",Plumbing,0,0
2025-03-11,PIP-PV-210,"PVC Pipe 2"" x 10ft",Plumbing,5,0
2025-03-12,PIP-PV-210,"PVC Pipe 2"" x 10ft",Plumbing,4,1
2025-03-13,PIP-PV-210,"PVC Pipe 2"" x 10ft",Plumbing,4,0
2025-03-14,PIP-PV-210,"PVC Pipe 2"" x 10ft",Plumbing,1,0
2025-03-15,PIP-PV-210,"PVC Pipe 2"" x 10ft",Plumbing,7,0
2025-03-16,PIP-PV-210,"PVC Pipe 2"" x 10ft",Plumbing,6,0
2025-03-17,PIP-PV-210,"PVC Pipe 2"" x 10ft",Plumbing,1,0
2025-03-18,PIP-PV-210,"PVC Pipe 2"" x 10ft",Plumbing,3,0
2025-03-19,PIP-PV-210,"PVC Pipe 2"" x 10ft",Plumbing,3,0
2025-03-20,PIP-PV-210,"PVC Pipe 2"" x 10ft",Plumbing,2,0
2025-03-21,PIP-PV-210,"PVC Pipe 2"" x 10ft",Plumbing,5,0
2025-03-22,PIP-PV-210,"PVC Pipe 2"" x 10ft",Plumbing,5,0
2025-03-23,PIP-PV-210,"PVC Pipe 2"" x 10ft",Plumbing,2,0
2025-03-24,PIP-PV-210,"PVC Pipe 2"" x 10ft",Plumbing,5,0
2025-03-25,PIP-PV-210,"PVC Pipe 2"" x 10ft",Plumbing,0,0
2025-03-26,PIP-PV-210,"PVC Pipe 2"" x 10ft",Plumbing,4,0
2025-03-27,PIP-PV-210,"PVC Pipe 2"" x 10ft",Plumbing,4,0
2025-03-28,PIP-PV-210,"PVC Pipe 2"" x 10ft",Plumbing,3,0
2025-03-29,PIP-PV-210,"PVC Pipe 2"" x 10ft",Plumbing,6,0
2025-03-30,PIP-PV-210,"PVC Pipe 2"" x 10ft",Plumbing,2,0
2025-03-31,PIP-PV-210,"PVC Pipe 2"" x 10ft",Plumbing,0,0
2025-04-01,PIP-PV-210,"PVC Pipe 2"" x 10ft",Plumbing,3,0
2025-04-02,PIP-PV-210,"PVC Pipe 2"" x 10ft",Plumbing,4,0
2025-04-03,PIP-PV-210,"PVC Pipe 2"" x 10ft",Plumbing,2,0
2025-04-04,PIP-PV-210,"PVC Pipe 2"" x 10ft",Plumbing,5,0
2025-04-05,PIP-PV-210,"PVC Pipe 2"" x 10ft",Plumbing,3,0
2025-04-06,PIP-PV-210,"PVC Pipe 2"" x 10ft",Plumbing,3,0
2025-04-07,PIP-PV-210,"PVC Pipe 2"" x 10ft",Plumbing,1,0
2025-04-08,PIP-PV-210,"PVC Pipe 2"" x 10ft",Plumbing,4,0
2025-04-09,PIP-PV-210,"PVC Pipe 2"" x 10ft",Plumbing,0,0
2025-04-10,PIP-PV-210,"PVC Pipe 2"" x 10ft",Plumbing,3,0
2025-04-11,PIP-PV-210,"PVC Pipe 2"" x 10ft",Plumbing,5,0
2025-04-12,PIP-PV-210,"PVC Pipe 2"" x 10ft",Plumbing,6,0
2025-04-13,PIP-PV-210,"PVC Pipe 2"" x 10ft",Plumbing,0,0
2025-04-14,PIP-PV-210,"PVC Pipe 2"" x 10ft",Plumbing,1,0
2025-04-15,PIP-PV-210,"PVC Pipe 2"" x 10ft",Plumbing,4,0
2025-04-16,PIP-PV-210,"PVC Pipe 2"" x 10ft",Plumbing,2,0
2025-04-17,PIP-PV-210,"PVC Pipe 2"" x 10ft",Plumbing,6,0
2025-04-18,PIP-PV-210,"PVC Pipe 2"" x 10ft",Plumbing,3,0
2025-04-19,PIP-PV-210,"PVC Pipe 2"" x 10ft",Plumbing,8,0
2025-04-20,PIP-PV-210,"PVC Pipe 2"" x 10ft",Plumbing,0,0
2025-04-21,PIP-PV-210,"PVC Pipe 2"" x 10ft",Plumbing,2,0
2025-04-22,PIP-PV-210,"PVC Pipe 2"" x 10ft",Plumbing,4,0
2025-04-23,PIP-PV-210,"PVC Pipe 2"" x 10ft",Plumbing,4,0
2025-04-24,PIP-PV-210,"PVC Pipe 2"" x 10ft",Plumbing,0,0
2025-04-25,PIP-PV-210,"PVC Pipe 2"" x 10ft",Plumbing,4,0
2025-04-26,PIP-PV-210,"PVC Pipe 2"" x 10ft",Plumbing,4,0
2025-04-27,PIP-PV-210,"PVC Pipe 2"" x 10ft",Plumbing,2,0
2025-04-28,PIP-PV-210,"PVC Pipe 2"" x 10ft",Plumbing,1,0
2025-04-29,PIP-PV-210,"PVC Pipe 2"" x 10ft",Plumbing,0,0
2025-04-30,PIP-PV-210,"PVC Pipe 2"" x 10ft",Plumbing,3,0
2025-05-01,PIP-PV-210,"PVC Pipe 2"" x 10ft",Plumbing,2,0
2025-05-02,PIP-PV-210,"PVC Pipe 2"" x 10ft",Plumbing,2,0
2025-05-03,PIP-PV-210,"PVC Pipe 2"" x 10ft",Plumbing,5,0
2025-05-04,PIP-PV-210,"PVC Pipe 2"" x 10ft",Plumbing,6,0
2025-05-05,PIP-PV-210,"PVC Pipe 2"" x 10ft",Plumbing,0,0
2025-05-06,PIP-PV-210,"PVC Pipe 2"" x 10ft",Plumbing,0,0
2025-05-07,PIP-PV-210,"PVC Pipe 2"" x 10ft",Plumbing,0,0
2025-05-08,PIP-PV-210,"PVC Pipe 2"" x 10ft",Plumbing,0,0
2025-05-09,PIP-PV-210,"PVC Pipe 2"" x 10ft",Plumbing,1,0
2025-05-10,PIP-PV-210,"PVC Pipe 2"" x 10ft",Plumbing,5,0
2025-05-11,PIP-PV-210,"PVC Pipe 2"" x 10ft",Plumbing,1,0
2025-05-12,PIP-PV-210,"PVC Pipe 2"" x 10ft",Plumbing,6,0
2025-05-13,PIP-PV-210,"PVC Pipe 2"" x 10ft",Plumbing,8,0
2025-05-14,PIP-PV-210,"PVC Pipe 2"" x 10ft",Plumbing,7,0
2025-05-15,PIP-PV-210,"PVC Pipe 2"" x 10ft",Plumbing,3,0
2025-05-16,PIP-PV-210,"PVC Pipe 2"" x 10ft",Plumbing,8,0
2025-05-17,PIP-PV-210,"PVC Pipe 2"" x 10ft",Plumbing,8,1
2025-05-18,PIP-PV-210,"PVC Pipe 2"" x 10ft",Plumbing,4,0
2025-05-19,PIP-PV-210,"PVC Pipe 2"" x 10ft",Plumbing,7,0
2025-05-20,PIP-PV-210,"PVC Pipe 2"" x 10ft",Plumbing,8,0
2025-05-21,PIP-PV-210,"PVC Pipe 2"" x 10ft",Plumbing,4,0
2025-05-22,PIP-PV-210,"PVC Pipe 2"" x 10ft",Plumbing,6,0
2025-05-23,PIP-PV-210,"PVC Pipe 2"" x 10ft",Plumbing,2,0
2025-05-24,PIP-PV-210,"PVC Pipe 2"" x 10ft",Plumbing,5,0
2025-05-25,PIP-PV-210,"PVC Pipe 2"" x 10ft",Plumbing,1,0
2025-05-26,PIP-PV-210,"PVC Pipe 2"" x 10ft",Plumbing,0,0
2025-05-27,PIP-PV-210,"PVC Pipe 2"" x 10ft",Plumbing,0,0
